gradient1,gradient2,gradient3
-0.10147255972301054,0.05334315082134743,0.01646219494614725
-0.0643511326138425,0.008431058134509844,-0.0001969737505697209
-0.12117327390989037,0.07377513907519073,0.027951466053828294
-0.12703207122567423,0.06776096001951896,0.024837339712902907
-0.13582670490950954,0.08273481504936643,0.031707769499652476
-0.11945242034265803,0.07420178846454974,0.02819104316783467
-0.06335795119396444,0.006176309544590484,-0.002065758460383024
-0.11086751389624416,0.06988727306795418,0.02166987411572086
-0.12371072920055787,0.0771804296002701,0.029176650478996063
-0.1375570604983824,0.07593964747448624,0.027524214685813786
-0.13195469453988387,0.07508438431360466,0.028601332112761585
-0.10728342956238812,0.06962657563219095,0.023827238147057762
-0.11625898751233225,0.056668719370854145,0.019246100474928297
-0.1223942124646972,0.07677239504561305,0.02818686680349725
-0.12018143316074181,0.07271602540300956,0.02878102551111539
-0.1306401804537537,0.06673627079578273,0.022183601537520973
-0.12258898634737836,0.07381427770070581,0.02673726878902047
-0.12965885452099835,0.0753031231828182,0.029376329082621597
-0.12683224097256407,0.08017453174741247,0.030682407870536672
-0.11251635108689893,0.045749476379542166,0.013885034233073955
-0.13510191496950244,0.07335552502702868,0.02619120796229953
-0.12875398538558175,0.06467619511685056,0.020891152343089973
-0.12429905735691069,0.076800155751464,0.02469974890358039
-0.13368332213721598,0.0815672516217872,0.03132535357856582
-0.13271391006826921,0.07177165384258304,0.02478179535312855
-0.11762913600582704,0.04811128468872515,0.013281226226798386
-0.1325883285550937,0.08206162240418574,0.028478677529677955
-0.09238665491150516,0.0573790968268893,0.005863674055840123
-0.1340987894399697,0.07858925501532377,0.026585829802118315
-0.125250276866883,0.06140878266466579,0.017888375925081915
-0.07759527610519751,0.05207617383674734,-0.007009723215859695
0.0782092349364643,0.004701872256612082,0.14097563604025581
0.077783568747089,0.004505728672271865,0.13288367452926447
0.09001497096105922,0.019042485586624077,0.1363309793086563
0.08719262940171868,0.0235682861141396,0.11531420347112835
0.0901322463045316,0.030645380094595793,0.10165229478211806
0.07228749110095155,0.0015736595247437444,0.11853950664476505
0.08540137262721964,0.01693937565977099,0.12587458614036107
0.08668893896441496,0.017645793837341175,0.13525462414036724
0.08689420153327786,0.023964622072477425,0.11312413841330753
0.09350420134782823,0.0269025064335067,0.11954977441537079
0.08424394722777784,0.02615803940923619,0.10001283838739682
0.08657971868804505,0.05030107270068436,0.025885365224525107
0.08403806080027271,0.05340982468287536,0.010785591778029189
0.08506351130457197,0.05740644894008128,0.00011914213231836208
0.07798164935552161,0.06120602052236554,-0.030174270820012214
0.08180359773576236,0.05657693103789685,-0.01520946737363589
0.09220661441982962,0.06850429589375273,-0.020985173540278946
0.09202403825539397,0.07432886913508441,-0.04582128090838528
0.08875995532534837,0.07283230483536261,-0.04664812205802888
0.091307816147861,0.07901017689272086,-0.05770658978385654
0.08797594802666875,0.07968098310238957,-0.06792883438364854
0.09524104104639673,0.08591108993119795,-0.07127258961507751
0.06962178793450076,0.06278948891665366,-0.05548975989216163
0.09138595453811155,0.08208835171317415,-0.06813385025725989
0.0953281244684453,0.07328169339518761,-0.03791527344631154
0.09163865005777337,0.08300921208190513,-0.07002050916373201
0.06889781765532862,0.06928820804770841,-0.0683963747594453
0.09683077756164127,0.08808168032380616,-0.07345998608661361
0.0917759147798407,0.08572962788266193,-0.07579610431828243
0.06275922407755599,0.05959903092789175,-0.05977138306617718
0.09797509865222548,0.08988486562683526,-0.07578778110088226
0.07508170303477629,0.07564848650941887,-0.06680298521232733
0.09169772538333512,0.08342874649742733,-0.06956214209410543
0.09114195333738738,0.0811922257685872,-0.06647064583777361
0.09772420177513237,0.08879677679202347,-0.07379397656074327
0.08824292725122534,0.0838378865016777,-0.07524185921539703
0.09664888853755164,0.08806958868003369,-0.07429073494261561
-0.0920617520764691,0.0512423183212023,0.017762364653050783
-0.07833522111681687,0.04403834099262366,0.007620377656214577
-0.041159952894160176,0.027276817313416128,-0.005887726294635844
-0.04322399184411079,-0.007641976259500924,0.008237834737819577
-0.058867880323416,0.043724241502975075,-0.015278658657727111
0.043180308874584905,0.039731896931289874,-0.04266026398967938
-0.027416549957349597,0.03191524988803966,-0.03145019941946179
0.058930908758418776,0.05704428286571668,-0.05643374987443351
0.0011407627869142968,0.008017128085288957,-0.03766567088517135
-0.016228469832627233,0.0255517690253486,-0.03425737124702344
0.0610321293343651,0.061098520198329856,-0.0637273180250251
0.008776007434347794,0.036744709868200685,-0.046841903239544826
-0.02643441877906217,0.023354097492196812,-0.03086943995803037
-0.009772614560014868,0.04356640445940526,-0.03978573875763915
-0.02076731976011491,0.022712119415542926,-0.030153726190611303
0.03143752940666547,0.05407795197613714,-0.05859683391734408
0.06406687895034,0.0672136659685563,-0.06393125678651375
0.025415976801072104,0.009123464505162668,-0.026903344972239736
0.00606136339675309,0.02156141646559664,-0.041570868440791935
0.02998120368970857,0.040117150189607494,-0.050689478218620285
0.01139007404844225,0.00992707144414393,-0.03303180252062656
0.011356084797392975,-0.006236284941889272,-0.027239026098121316
0.017412565177309314,-0.0033018900749742295,-0.021850693850134703
