gradient1,gradient2,gradient3
-0.07248684327570384,0.07300314107648335,0.03552159150211471
-0.056379905465800934,0.035311855783709385,0.019071427681448056
-0.08212932959666364,0.08944669189425299,0.04855204948095889
-0.08391121347806849,0.09334979292912016,0.051791239270379104
-0.08758883070501171,0.10334632712702696,0.05741582510625234
-0.07807059940781595,0.08394588232039414,0.04454326591657653
-0.05297890029171991,0.04187743581452413,0.018043699920877128
-0.06694183981558001,0.07278495328463325,0.025096013619605145
-0.08180646347514173,0.09213769792338525,0.049253855018762
-0.0814809563003213,0.10323011995619949,0.05202922878170861
-0.08714721661914436,0.10210398366691337,0.058095916286363174
-0.06992710562068787,0.07917629900545094,0.03617950820491641
-0.0751905558331385,0.08435959203734227,0.04395315061672034
-0.07734776213928427,0.08557126267539909,0.04226909507073161
-0.0794812972721211,0.09104522913738917,0.048594011150658784
-0.08014744350465466,0.09462152408000891,0.04788244933125205
-0.07137726441307542,0.07434776802140329,0.036871964838495655
-0.08478637500713204,0.10114912661169631,0.05780419696386741
-0.0795854712522856,0.08950422502551852,0.04660212342720546
-0.07697652843205097,0.07998181338212895,0.041933283987191886
-0.08264581229138239,0.09972632562361966,0.05202033866022536
-0.06976898841734944,0.09429403491335046,0.041491547725476
-0.07634096361745454,0.08493012944856655,0.035582327125504534
-0.0860639600651802,0.10264824938278377,0.05760544993240682
-0.08292781724690357,0.10045214155057962,0.05119319301022561
-0.07235216554798539,0.07894636286761615,0.0352704258342319
-0.08222855614826045,0.09860222124916108,0.04613638480138148
-0.06391202438461273,0.0709988136338598,0.01228124905041758
-0.08573094162685303,0.10170981235380747,0.05222962446826416
-0.07854721509551801,0.0918779773934178,0.04430275340351885
-0.05249145201540319,0.06913316118281608,-0.001590590838399325
0.09928832519600173,-0.03485026951746532,0.11705127645697389
0.10212191887645987,-0.03321887730535842,0.11098683996760698
0.11768613011117919,-0.02279109037680744,0.10957800569900536
0.10662204416409515,-0.022205288621405663,0.1048909443931319
0.1183633012826339,0.0007763140371139794,0.0651162267350145
0.09962118912465619,-0.0328564313191882,0.1072998439291482
0.11209802275321992,-0.026434313509947103,0.11096242848175691
0.11143785477892373,-0.023800126006516834,0.1102247907308689
0.11265645061768068,-0.017468762663547056,0.09699091681135194
0.12076590038799938,-0.014678509758331076,0.09775771179363354
0.10814126653369463,-0.015394922824252514,0.09361611446245148
0.09790143889391764,0.005877792064571337,0.04070858188700226
0.09104315808265245,0.021711030946879675,0.0029618421084872293
0.09430830728598892,0.025181124863716684,-0.0033803861837710058
0.0814235788316497,0.029727502742242763,-0.01931221973160096
0.08605418184530327,0.019723594364602536,0.0007773139102003278
0.10015704137006354,0.034036369236609125,-0.019982381689594743
0.10735226495594427,0.043965137672817296,-0.03961394374939242
0.10393507947261749,0.04923887472996628,-0.05416735859996639
0.09925519940582664,0.05138311758605351,-0.060339165139926106
0.09603370621569755,0.055390859739515866,-0.06925799592951445
0.10829006381122704,0.06432658901631455,-0.08247547996308129
0.08894101436663034,0.05627214777999894,-0.05794039750913128
0.11122679481782534,0.060795670706583795,-0.06984858090785824
0.11071162368985425,0.041206454384441475,-0.03489808890376213
0.10550654904728175,0.06267630190231556,-0.08059894673374786
0.07430026033957467,0.05541023982929536,-0.0681717825677226
0.11233682270991543,0.0650130471081165,-0.08103049135112804
0.10274541757468857,0.06547661728688176,-0.08526907488349607
0.05197050756639717,0.04390716103658457,-0.05752860847730389
0.11308789568767381,0.06651164565840778,-0.08353034498859352
0.09764038449669332,0.06384985162589275,-0.07878822074771936
