gradient1,gradient2,gradient3
-0.062396326677476896,0.10028617169825937,0.0013625284244624535
0.027921244495040694,0.033499625014293655,0.0019407467645626028
-0.09238671805342212,0.1335133637675783,-0.027345152799533277
-0.09941648116874147,0.1428733737491525,-0.050569350671786306
-0.1046374543547538,0.14856956757178003,-0.058556020518396625
-0.08613804138991886,0.12621586025666134,-0.03725103136800419
-0.010167812130902634,0.05681322790486406,-0.025933284068519455
-0.07930099476692065,0.11837271336234775,-0.0007424123954541773
-0.09312547738309927,0.13406846215288812,-0.05344326646673412
-0.10252238734814101,0.137846725917401,-0.06084438956120719
-0.0991424537401008,0.14290678012105937,-0.06280918777414975
-0.015473678884073487,0.05657851656632618,-0.0031983412897191358
-0.07384084913344892,0.10949054015245292,-0.04532059574234488
-0.07809461625094223,0.11800066486192481,-0.020413509250842496
-0.07675272516431961,0.11527585460921581,-0.04577419942986589
-0.09027743970929812,0.12077536023619473,-0.059125910204170185
-0.09313922061619984,0.13133856799084828,-0.032733763625844396
-0.09182194892648946,0.13373472893458202,-0.06055428667253366
-0.08150540497459265,0.12140635362777051,-0.03741081603569852
0.001034004507570234,0.06190547269231385,-0.04339495760106282
-0.0969032101614841,0.13534207824511585,-0.06212516036369266
-0.09778045481372709,0.12457853428460548,-0.06159800587683674
-0.09098082324361208,0.13090991711643032,-0.014571635020605716
-0.1010466205187919,0.14337207429593662,-0.057789716829279296
-0.10298803502885673,0.14487628365692967,-0.059857107828004956
-0.1028974339402482,0.13740243625148407,-0.060782045840649036
-0.09920501725115811,0.14207918402530595,-0.03710503151760301
-0.06208058427298003,0.1046418712151064,0.028276955542077712
-0.10577711481194457,0.14848373119080072,-0.05537009649460483
-0.09638817406062458,0.1350315959629052,-0.04981079816226154
-0.07840955604179714,0.11625446920166432,0.017255805687827624
-0.0637483831921581,-0.09795709340229265,-0.02398368678117667
-0.06756652835302275,-0.09175489949997961,-0.033027086833088824
-0.06407327217193469,-0.09572773875460663,-0.019992652216762698
-0.07366498091719183,-0.12387850838078271,-0.02135650498302244
-0.0721290176755929,-0.10982960084430657,-0.03371296175936213
-0.059402657407399674,-0.09360972923931284,-0.027057825183797776
-0.07059542883475545,-0.09166121960034045,-0.03373826630517764
-0.07711049615558237,-0.13001901759273665,-0.027687516113797266
-0.07016476828541338,-0.11815682360651025,-0.01594670086130855
-0.07284001116138175,-0.12053921213545381,-0.019744871704883437
-0.0669651112032587,-0.10545552449051962,0.005049024160022374
-0.07570785486231504,-0.1319963079353822,-0.04095313807803897
-0.07546549308241111,-0.13163343279578407,-0.04025918470873997
-0.07379583964627515,-0.129558603154112,-0.04275512095635972
-0.061195144092318306,-0.09686488948211575,-0.005725269403000765
