group,net_id,tde,gradient1,gradient2,gradient3,network,himoshpere,node
MDD,7Networks_LH_Default_Par_7,-0.030685,-14.44695851304899,-11.44643163527386,-3.16945571204036,DMN,LH,Default_Par_7
MDD,7Networks_LH_Default_PFC_1,-0.053044,-14.008184373213501,-11.945098325937039,0.9642882195476857,DMN,LH,Default_PFC_1
MDD,7Networks_LH_Default_PFC_2,-0.015086,-13.6737470227973,-9.75704989407296,-0.33540741180516365,DMN,LH,Default_PFC_2
MDD,7Networks_LH_Default_PFC_3,0.10861,-18.47737693864484,-12.21983300720621,-0.042038274903651515,DMN,LH,Default_PFC_3
MDD,7Networks_LH_Default_PFC_4,-0.023054,-15.905156882821425,-11.463766226608545,0.12196955544653412,DMN,LH,Default_PFC_4
MDD,7Networks_LH_Default_PFC_5,-0.011929,-13.01734472157218,-11.442350258189602,0.5382329001032933,DMN,LH,Default_PFC_5
MDD,7Networks_LH_Default_PFC_6,0.18151,-15.54702155107319,-12.455059187057469,-1.8923908783064067,DMN,LH,Default_PFC_6
MDD,7Networks_LH_Default_PFC_7,-0.10917,-10.195778091879395,-10.13948305517444,0.747026734488261,DMN,LH,Default_PFC_7
MDD,7Networks_LH_Default_PFC_8,0.099027,-18.39850857284046,-13.048566677243935,-0.05419818742856701,DMN,LH,Default_PFC_8
MDD,7Networks_LH_Default_PFC_9,-0.040856,-15.677617634554156,-12.918350339792998,0.005690622155096053,DMN,LH,Default_PFC_9
MDD,7Networks_LH_Default_PFC_10,-0.18994,-6.305576350792552,-8.031286886548896,-0.7532360775403459,DMN,LH,Default_PFC_10
MDD,7Networks_LH_Default_PFC_11,0.11306,-18.892902347365794,-12.930777274972828,-0.30081139160406367,DMN,LH,Default_PFC_11
MDD,7Networks_LH_Default_PFC_12,0.083158,-10.559457498304527,-11.836475142495521,0.06388629813987946,DMN,LH,Default_PFC_12
MDD,7Networks_LH_Default_PFC_13,0.068477,-18.26186540312163,-14.350187651382166,-0.24026912644853066,DMN,LH,Default_PFC_13
MDD,7Networks_LH_Default_PFC_14,0.094243,-18.343504735813415,-14.616983055180427,0.30823309858009745,DMN,LH,Default_PFC_14
MDD,7Networks_LH_Default_PFC_15,0.091368,-18.44082578400532,-13.971963319120034,-0.24644012332390214,DMN,LH,Default_PFC_15
MDD,7Networks_LH_Default_PFC_16,-0.079122,-18.389862631971038,-11.788280127076375,-0.7556787932726803,DMN,LH,Default_PFC_16
MDD,7Networks_LH_Default_PFC_17,-0.082981,-15.865599658404285,-12.82682551486676,-2.206678581014997,DMN,LH,Default_PFC_17
MDD,7Networks_LH_Default_PFC_18,0.25656,-18.241008891198646,-14.728080409248657,-0.25403965533024364,DMN,LH,Default_PFC_18
MDD,7Networks_LH_Default_PFC_19,-0.043649,-18.968300952164416,-13.718741614104601,-0.39445336994023006,DMN,LH,Default_PFC_19
MDD,7Networks_LH_Default_PFC_20,-0.17622,-11.7775123521714,-10.1309832690254,-2.074520046502278,DMN,LH,Default_PFC_20
MDD,7Networks_LH_Default_PFC_21,-0.021185,-12.297101735080547,-8.62380324990578,-3.7788085120633323,DMN,LH,Default_PFC_21
MDD,7Networks_LH_Default_PFC_22,-0.1397,-17.246001773365883,-11.809217644318094,-1.6058272277084917,DMN,LH,Default_PFC_22
MDD,7Networks_LH_Default_PFC_23,0.055504,-17.45238895464823,-14.383030563756916,-0.23821560380982526,DMN,LH,Default_PFC_23
MDD,7Networks_LH_Default_PFC_24,0.060165,-7.055775398605027,-9.088187400086394,0.6177959079961843,DMN,LH,Default_PFC_24
MDD,7Networks_LH_Default_pCunPCC_1,0.26081,-18.276985507282664,6.588493449461072,2.160098264702392,DMN,LH,Default_pCunPCC_1
MDD,7Networks_LH_Default_pCunPCC_2,-0.14782,-18.4024081456357,5.323418548302971,1.9896972392121277,DMN,LH,Default_pCunPCC_2
MDD,7Networks_LH_Default_pCunPCC_3,0.087909,-19.336440065712885,-7.416616998212471,0.3895641759932422,DMN,LH,Default_pCunPCC_3
MDD,7Networks_LH_Default_pCunPCC_4,0.14397,-18.92528046474186,-7.381250540222709,0.1731492730375865,DMN,LH,Default_pCunPCC_4
MDD,7Networks_LH_Default_pCunPCC_5,-0.10807,-18.159156696730605,2.0733062971679206,1.3081643772825724,DMN,LH,Default_pCunPCC_5
MDD,7Networks_LH_Default_pCunPCC_6,-0.024237,-19.82085696558,-9.629827980347539,0.1731209039008806,DMN,LH,Default_pCunPCC_6
MDD,7Networks_LH_Default_pCunPCC_7,0.13296,-19.502777298440783,-11.776492446419086,-0.25564669512152804,DMN,LH,Default_pCunPCC_7
MDD,7Networks_LH_Default_pCunPCC_8,0.092291,-18.15705565919645,-10.63374792050398,-0.8097563255854673,DMN,LH,Default_pCunPCC_8
MDD,7Networks_LH_Default_pCunPCC_9,0.1245,-14.248644856088424,-12.082733782356998,-0.29584116724069154,DMN,LH,Default_pCunPCC_9
MDD,7Networks_LH_Default_pCunPCC_10,0.13513,-19.0345934957019,-7.079665385237823,0.18217288607864052,DMN,LH,Default_pCunPCC_10
MDD,7Networks_LH_Default_pCunPCC_11,0.13756,-19.209371737882993,-8.819375855126554,0.1707683277609574,DMN,LH,Default_pCunPCC_11
MDD,7Networks_RH_Vis_1,-0.085747,-13.31936380967368,15.600149166892894,1.6746424326383467,visual,RH,Vis_1
MDD,7Networks_RH_Vis_2,-0.19334,-15.244542349377996,8.838435479371721,2.0795508668886384,visual,RH,Vis_2
MDD,7Networks_RH_Vis_3,-0.052928,-15.422825154911028,20.903100347295172,2.4834156930808486,visual,RH,Vis_3
MDD,7Networks_RH_Vis_4,0.23475,-13.947222438563449,18.350232331438484,1.433503613304715,visual,RH,Vis_4
MDD,7Networks_RH_Vis_5,-0.28565,-17.946589551558176,23.80567833838041,4.1298082412116806,visual,RH,Vis_5
MDD,7Networks_RH_Vis_6,-0.12426,-16.65781197708901,23.361552799106285,3.276668349573088,visual,RH,Vis_6
MDD,7Networks_RH_Vis_7,-0.0083723,-17.603652638087897,14.865741626758787,3.441064352756536,visual,RH,Vis_7
MDD,7Networks_RH_Vis_8,0.13202,-14.615650810696607,20.390835893324933,1.8449766618577599,visual,RH,Vis_8
MDD,7Networks_RH_Vis_9,0.24809,-11.444300093910705,17.020397207788534,0.00857121971232392,visual,RH,Vis_9
MDD,7Networks_RH_Vis_10,0.38601,-14.26813430417873,15.793884893424341,1.6987266366377751,visual,RH,Vis_10
MDD,7Networks_RH_Vis_11,0.0059793,-17.541776580322036,23.718167363631913,3.789561209921667,visual,RH,Vis_11
MDD,7Networks_RH_Vis_12,-0.096012,-18.314986528306697,23.46271145801916,4.386930583538171,visual,RH,Vis_12
MDD,7Networks_RH_Vis_13,0.28372000000000003,-14.398931642977328,18.602139072709907,1.5039282774666347,visual,RH,Vis_13
MDD,7Networks_RH_Vis_14,4.2981e-5,-17.98697314417482,21.623087503459224,4.158668787095789,visual,RH,Vis_14
MDD,7Networks_RH_Vis_15,0.07629,-16.7785504666974,23.504740957232073,3.3591286564478757,visual,RH,Vis_15
MDD,7Networks_RH_Vis_16,-0.028406,-16.089731350085607,21.320697447058,3.2776152768082674,visual,RH,Vis_16
MDD,7Networks_RH_Vis_17,0.14451,-17.528345529983554,18.927882383682608,3.722548493526239,visual,RH,Vis_17
MDD,7Networks_RH_Vis_18,-0.015152,-16.53044576423374,24.076192886000527,3.125058501833914,visual,RH,Vis_18
MDD,7Networks_RH_Vis_19,-0.049993,-18.08980455512366,23.45237162759597,4.158054965780542,visual,RH,Vis_19
MDD,7Networks_RH_Vis_20,-0.11753,-18.452232849481646,23.58704200945491,4.485060769488898,visual,RH,Vis_20
MDD,7Networks_RH_Vis_21,0.156,-16.52606594539748,23.752140431795368,3.1330052585951957,visual,RH,Vis_21
MDD,7Networks_RH_Vis_22,-0.090208,-16.79360155641245,23.561136064404955,3.325613471839952,visual,RH,Vis_22
MDD,7Networks_RH_Vis_23,0.032485,-17.992785057088977,25.13116082118207,4.106835162184169,visual,RH,Vis_23
MDD,7Networks_RH_Vis_24,-0.18256,-17.228742588605133,18.182016844778733,3.470102789419282,visual,RH,Vis_24
MDD,7Networks_RH_Vis_25,-0.068623,-18.485916544879,23.543955764078717,4.372682262019051,visual,RH,Vis_25
MDD,7Networks_RH_Vis_26,-0.030367,-17.48842286685754,25.0561492741601,3.664905615652029,visual,RH,Vis_26
MDD,7Networks_RH_Vis_27,-0.1012,-13.234643143247277,20.777461206053154,1.0823979498250365,visual,RH,Vis_27
MDD,7Networks_RH_Vis_28,-0.073289000000000007,-16.09849826089615,20.056584226365533,3.366722448069376,visual,RH,Vis_28
MDD,7Networks_RH_Vis_29,0.21963,-18.01985740998921,24.2272230101957,4.035420283834244,visual,RH,Vis_29
MDD,7Networks_RH_Vis_30,-0.076479,-9.785673505671939,17.175889558851456,-1.1558947729596987,visual,RH,Vis_30
MDD,7Networks_RH_SomMot_1,0.045498,29.35865891865744,-4.034684900459667,12.75221825091316,somMot,RH,SomMot_1
MDD,7Networks_RH_SomMot_2,-0.091083,-8.868865880820284,-9.801815323404151,2.7996604003215073,somMot,RH,SomMot_2
MDD,7Networks_RH_SomMot_3,0.014097,29.807897502243456,-3.774152191757913,12.42807306692085,somMot,RH,SomMot_3
