gradint1,gradint2,gradint3,gradint4,gradint5,gradint6,gradint7,gradint8,gradint9,gradint10,gradint11,gradint12,gradint13,gradint14,gradint15,gradint16,gradint17,gradint18,gradint19,gradint20,gradint21,gradint22,gradint23,gradint24,gradint25,gradint26,gradint27,gradint28,gradint29,gradint30,gradint31,gradint32,gradint33,gradint34,gradint35,gradint36,gradint37,gradint38,gradint39,gradint40,gradint41,gradint42,gradint43,gradint44,gradint45,gradint46,gradint47,gradint48,gradint49,gradint50,gradint51,gradint52,gradint53,gradint54,gradint55,gradint56,gradint57,gradint58,gradint59,gradint60,gradint61,gradint62,gradint63,gradint64,gradint65,gradint66,gradint67,gradint68,gradint69,gradint70,gradint71,gradint72,gradint73,gradint74,gradint75,gradint76,gradint77,gradint78,gradint79,gradint80
-0.05338530858606201,-0.009157339703869276,-0.00567111564053044,-0.019170742605133226,0.03623830652244648,0.006662207479812599,0.027861698625614103,-0.016313583537692078,-0.008944663238803469,-0.007821518222782736,-0.007315298049004439,0.002703297281415988,0.006285830704870608,0.0073911503216320855,0.0007512921159822908,0.0010197658977887068,0.0009610778076833143,0.0013239530511590092,0.0027379217682091807,0.0004904534387439055,-0.0015047689625281029,-0.0014989578061519056,0.0011683614223934758,0.0018947498549056285,0.0006327805301875013,-0.00032381372011711497,0.002805546507028034,-0.0005377419262691301,-0.0009704350558048955,-0.00017501473372417484,4.442585771589652e-06,-0.0011379765350031238,-0.004390761572317014,0.0011687743961791366,0.0009779245888872756,0.0006400717145614236,0.0009307621663434621,0.003926814971280924,-0.00014613393243950455,0.002409330337298952,-1.2942276486031332e-06,0.004012477153512478,-0.0013361789090456933,-0.0011432884934028718,-0.0002220127649989133,0.0019957373316737384,-0.0011138298217489202,0.00013846503789736672,-0.0011302470891801433,-0.001115307945196023,0.00028141467533524125,0.0012003658192236814,-0.00026352568218471683,-0.0010472526528989246,-0.0006597629716618935,-0.0016715000100685127,-0.0005658877454213084,-2.5966935778549188e-05,0.0004918001295372981,-0.0009319836552311449,0.0004028739987807906,0.0022581500475063426,-0.0007686299072056762,0.0012482646589321354,-0.0009302506848826653,0.0010724323842764792,0.0012434130829586507,0.00074084550309169,0.0012670915245902208,-0.0004427153261372659,0.000947492002681251,0.0011610179994969532,0.0009252716529056647,-0.0005014568703843798,-0.0006108962828765128,-0.002142586672978754,0.000529886483105409,-0.0006640029483326391,-3.4428876868558276e-05,-0.0006455614275729931
-0.04549277099435669,0.021125026852084932,0.01541050728568155,0.017320063399229087,-0.0023499491622741378,-0.005019345301850361,-0.016058029394837303,-0.006787832975649598,0.003517504219749618,0.003611746715154204,0.004197179032274666,0.0010461665798128376,-0.0033942376053040383,-0.0007387516073445514,-0.000864050426527972,0.003290230198669705,0.012093147119617604,-0.009971552121500797,0.007108827207753842,-0.0014689272484315777,-0.006175449052608746,0.005293495031558048,0.005987773105032769,-0.0031810150209463923,-0.011068995518007631,0.00044625818573295164,0.007126853302261322,0.00198020264575346,0.0035988367634143736,0.007180578107668819,0.0021305701990914005,0.001739621950594049,-0.007298737960345794,-0.007224871802500921,-0.008690469567665579,-3.6745718621680494e-05,-0.00132030162088806,0.002310918631135624,0.009956034546064878,0.004818009847482864,-0.007407265734533408,-0.0019636924415678855,0.006186133175954601,-0.0038545113456626545,-0.007370540002147391,-0.0003205188447958364,0.004126544354917274,0.00034977141423276855,0.005438093408506293,0.0034953742450770614,-0.00287785432288809,0.0004174186625404159,0.004335769128457979,0.0034332370617995447,-0.00312718563909763,0.0010857704285288415,0.000724460842084406,0.0017152433076251603,0.00042416918946393376,-0.00526925421787984,-0.0036956702671574813,-0.004195177593416889,-0.0024849811292148288,0.006558676548667969,0.005157667720399313,0.0009006321610296221,0.0040514484343496925,0.0010172693970405614,0.0023161886474329933,0.0035883584948074045,-0.0008186028694619887,-0.0006559905896039831,0.0014203631421200178,0.0027357473622970775,0.0012618384704918943,0.0009631976501962247,-0.002695669543575145,-0.001895219174696689,0.002025120951371353,-0.0002904095517544575
-0.08352445791888746,0.006282754425364836,-0.0016325035580435194,0.020089898166905883,0.012325022567873184,-0.02364202337282107,0.0009784675583398986,-0.0013753259152061346,0.0025837808360328514,0.009795081213891502,-0.00304327475490228,0.0034729351368326146,-0.0010010614332409448,-0.0001590593703730413,0.008070001993663516,-0.00043319596222800657,-0.005551436885471353,0.0030655875151976296,-0.00019098823332093932,0.0014274476471940218,-0.0014879296608390547,0.0014133905989974107,-0.003068081705354277,2.3866621066353732e-05,-0.0011940739912477739,0.006147353451554019,0.002508253739391628,-0.002770481768591135,-0.0021377336644999656,-0.001305445826491244,0.0028894188235713976,-0.0010417641841114586,-0.0003344202860084834,0.0018186505373557651,-0.004385537547183401,0.0002073382520865284,-0.000273247006809722,-0.00039486920853744225,0.0012438205833781963,0.00020583358498392298,-0.00010068179068427038,0.0009275310264328819,0.0020510986770710866,0.0005256519444515098,0.0005669962658727154,0.0015653213907373996,0.0003042754589798363,0.0004185892128869523,0.0011080528041722065,0.0004077574343224221,0.00014148571372616598,0.0002601751831340033,-0.0006376735162015949,-0.0017369280249605928,8.706377864727219e-05,0.002701628304785271,-0.0026402681648005828,0.0010518857852331353,-0.0030291176412419424,0.00024569231000461447,-4.449895084419855e-05,0.0011174937835640348,-0.0014915181415484165,-0.0010687813247427537,-0.0008284204567669012,-0.00048472823045420923,-0.001351535564197799,-0.001115593636497603,0.0015782018143036152,-0.0006865078107241537,-0.0007377561497977538,0.0007394629496325518,0.0006504199926093821,-0.0005685103586006318,0.00018580423721255727,-0.0009738899898840474,-0.0010194479971777004,1.6840836249228176e-06,-0.0003124515280213749,0.0004924869623345667
-0.07862051192148431,0.014352222145639444,-0.0005972530728298378,0.01952598943978407,0.01136078024236626,-0.01448047705361412,-0.009850865603819247,0.002424682802540962,0.004064510349283242,0.004615623095496945,-0.004072682866617495,0.007236277935115881,-0.0014456172629369627,-0.004805275844469964,0.0006421331898297638,-0.0013027332053214733,-0.002001365254975838,0.0007314446316442743,0.003725916827490709,-0.0011503790679406045,-0.00598319810661102,0.0002340378233549574,0.0002229138441811781,-0.003141760868334743,0.00017361220239278481,-0.003237951458832574,-0.0029036030951710575,-9.895718115265289e-06,-0.0025629379385497717,0.001748364962366094,0.0019203439503871966,0.0032681203584656246,-0.0018461690909994824,-0.001904244439096623,-0.0007128661812211497,-0.002152677445886177,0.0011677080702302987,0.004656019044800658,-0.004627809238662995,-0.0033639492942396055,0.002863565156298022,0.000924715628213306,0.0013693597588607183,-1.0845532002057972e-05,-3.266831057579916e-05,-0.003169611428172493,0.004416249518550117,0.0003974809461612615,-0.00574341873706809,-0.0015910996787899443,-0.0034322074511229216,-0.0018143742226249197,-0.0002578777771517209,0.0010617922847592708,-0.0033602169747470345,-0.004276673197082309,-0.00010981161903436314,0.0006407407336231792,0.0005572119075027652,0.0025749551504756917,-0.0012178268738423808,0.002306341791441902,-0.0018218860500017805,-0.00043136548721594973,0.0033453680028894665,-0.0034424543909546204,0.002240226026233963,-0.002100645472344026,-0.002759874635243908,2.8569469934173186e-05,0.0028730513113438944,-0.0032384084401292264,-0.0021053203177473327,-0.0036578248512658326,0.0014253610454369149,-0.00027736731070746794,0.00042317297301750785,0.00103214621345751,-0.004325808638594615,0.001612730019208792
-0.08694581652753648,-0.009364101093472894,-0.007676853160561467,0.020187686348707413,0.01831809672461011,-0.013456394877431662,0.006252763413365643,0.0034166687677450237,0.0003819578352218289,0.003125229834855431,-0.008054893811810983,0.0055509183075310555,0.004270159388528126,-0.004714659159589672,0.00021844003109264357,0.005102452691459653,0.0008232561272871841,0.003022095368527755,-4.8825317921137076e-05,0.0024550171909142296,-0.006320972911809574,0.003790442927567651,7.923396955669206e-05,-0.0002112664681055084,0.0003928092890393008,-0.0004974949207663099,-0.00217190823017779,-0.0011782584848072696,0.0004502154535306013,0.0013765739470654524,-0.000686894837521661,-0.0016016448251675367,-0.004549487507141255,0.002086233990700494,-0.00421891279143198,0.0011428693163382981,-0.0030316148786735946,-0.003154290833620662,0.002669218569750628,-0.0013931740398526698,0.00024293073918973848,0.0013285689409707794,0.0016309010029537697,0.0025028708436196753,0.0011490127808935883,7.269688030352233e-05,0.0005869163560722119,0.0005885334677811723,-0.00021460316206836427,-0.00024053359788029515,-4.428774136434917e-05,-0.0008207555249682724,-0.00042367132354912475,-0.0007046675925400797,0.0004149164438796862,0.0005065321250903041,-2.462390784722341e-05,0.0014052303896913392,-0.001622485999533888,8.121861374419221e-05,-0.0018558352448637145,-0.0003695040350936662,0.001377893356631166,-0.0012811041155215252,-0.0002507057414827954,-0.0005707536861677471,-0.0014700087044142373,0.0005146994439378712,0.0005556198252124998,-0.0007502782521823288,0.0017660798277620762,-0.00032100584294893843,0.0002073760999956392,-0.00030337428594917165,-0.0009409915325327608,-0.0004384993691563879,-0.000451437816407689,-0.00029537706463824646,0.0011728267700814642,0.0010045046986973713
0.08482014424897343,0.11183175390842866,0.07662424288332696,0.04941515908961721,0.0657090273594362,0.08480708627291257,-0.011932902102107719,-0.03520270023205699,-0.002216839477397487,0.027717368531153593,-0.01135521236958893,-0.01901752094384392,0.008087913021005096,-0.024452927966099963,0.007185143117779014,0.026693377837558745,-0.01827030154635659,-0.01853073216269504,-0.01311431933551295,-0.0030883592359951966,0.0017322141248835075,0.0007237653420683007,0.0011748053188007047,-0.007474859475138028,0.0015606195628327187,-0.009042715615188313,-4.9557904938941544e-05,0.0014501289693916797,-0.0014260864055465304,-0.0005041306585588818,0.004962874261442079,0.0014434370220626307,0.0020444663822025097,0.005411351665100783,-0.0031042432408334565,-0.0009565853206173645,0.0029099578818294353,0.0005603606948936399,0.0012421065820517004,0.0018697247396740769,0.0022357532836181047,-0.003035978414023477,-0.0007288466824212176,0.002740395637551765,-0.0009534221447283075,-0.000940962591537003,-0.004806612810952621,0.002969778309459814,0.00038781812202624935,0.0003774628643600482,-0.0007082365804975427,2.9812506302969197e-05,-0.00022586226346166098,-1.749795845530629e-05,0.00012773043336702724,0.0021957929565427424,-0.00014963928451333373,-0.0008587671423527126,0.0019434126993033893,0.000719673651980684,0.0002585735608364702,-0.00038976536746160756,0.0012315159145314264,0.0002909239329801255,-0.0009642983743367818,0.0009868167570983085,0.00023405886867782996,-0.00016369616736675445,0.0010630130866818668,0.0003916913941520649,-0.001029248744312854,-0.002064997272271304,-0.0014421603526555207,-0.0003208931038485653,-0.0012497102720765393,0.00037450083344763046,-7.851994909082279e-05,-0.00035062806615169774,0.00017956286584270922,-0.0003147346554751515
0.020511413715806347,-0.03120609046742647,0.01196511493424011,0.0579386617928438,0.003848998583037159,0.020281992773691918,0.010490333887431497,-0.00836845470631858,0.009515062615741764,0.01131045601963254,0.03692979862926423,-0.021254822266167143,-0.013213084876703177,0.010234855493045274,-0.0018811570601081843,0.01782732547652092,0.015803268626509374,0.0018217064245050283,0.008680531621611096,0.012341315977136955,0.0028943667507820526,0.005508100461852039,-0.011631654834535493,0.013475609854784952,-0.003234141386053315,-0.00888456734661687,0.00032471832172356174,0.004807553916647545,0.003232066614778369,-0.004745006270116702,0.011341383084102184,-0.005846357656333182,-0.001044540524573501,-0.00922300035986182,-0.004203890304999757,-0.002629174711290291,-0.004853450136841247,-0.0003883036848444288,-0.0072654171734149045,-0.004848189274736194,0.0031232595795664337,0.00522250882564514,-0.004164311874986206,0.002285877282697786,0.008567401213664469,-0.0021353069331919543,0.0001884087595512081,-0.004803556722225998,-0.00036019771632023103,0.0006096080689947451,-0.0021767335418443018,-0.00010158025373555194,0.0005912145561000264,0.005684357940246166,0.0013389339118596354,0.0026925632788994324,-0.002313940120285387,0.0019043332662902787,0.0006479410716128857,-0.0010758777550529824,0.0006617893292635671,-0.00037190947094060197,-0.00214168958127946,0.0006792711061696058,-0.0012994835809474181,-0.003155967197765276,0.0005365600392914978,-0.0008498493628257034,0.0009260234448285804,-0.0013909163914840907,0.00024184033293265166,0.000508086898690412,0.0009109455796617148,-0.0015343808956663888,-0.00027627699838677516,-0.0011359509298565146,-0.0011254663237655622,-0.001080911888027699,0.0013275883090953862,-0.0013276692291254706
-0.090734522057642,-0.001883097069394683,-0.0018293422799899092,0.0008876940192120859,-0.009232395435870627,0.002123178084384069,-0.021095106837900855,0.011037720326299072,-0.007699761384734528,0.0007797148683566751,-0.0010902750609481555,0.002737951518326736,0.0012066061435457034,0.004469768202178384,0.0005614668557547719,0.0010028398474511628,0.0005871367451201846,-0.00018027682426068672,-0.0061834680090801265,0.0058199774868032015,0.002486841236590823,-0.00483912425312537,-9.123645488615747e-05,-0.0010532612867000942,0.001996609497258632,-0.0003621616240029167,-0.0037245669441491004,-0.003088688753313957,-0.0021385282298498685,-0.0014590003898523845,0.0020379732523345285,0.0023151781440556734,-0.0006337908701482873,0.002829396143956443,0.0021610250453792407,-0.002308149856210631,-0.001669522563472642,-0.0025350696347318505,0.0008283154284191865,-0.0005616309199476786,0.00011935027402156857,0.003748635032970832,-0.005513775208206772,4.820450388564749e-05,0.0016281657025751272,-0.0020134648326541557,-0.001346785628264886,0.0007375354194540702,0.002413024924492791,-0.0008727544728050016,-0.0007201422887002881,-0.0010507310771484257,7.971544750656864e-05,-0.0012707986367495754,0.001591165181048912,-0.0018090740718591162,0.00254889398128144,0.004237368644713731,0.0013196534667120619,-0.00018537111259797357,-0.0015072753543836266,-0.0010294808273465306,1.2088120000395932e-05,0.0005595375585358638,-0.0011127533944329884,-0.001797822314386679,0.0009304454091797213,0.0023914346099726848,-0.00014625525314039957,-0.0014139094345733026,-0.0005279302495313942,-0.0013034795886491444,-0.0003642468293225363,0.0011799257747535416,0.000585592248125532,0.0012830874405574703,-8.950985749830663e-07,0.00026813534355463794,-0.0004975208160336662,-0.0006889480127859287
-0.001495850808657514,-0.038846706489848955,-0.008314641223403398,0.02981707428037698,0.018130434419832024,0.008758783211196839,0.024534567824308514,-0.017942588176307176,0.013544028935716565,-0.007467017150172665,0.014877996928475981,-0.004717736200969337,-0.008894499930044347,0.009894443130015026,0.0014645528741182405,0.0012651031076260043,-0.006210848484837016,-0.0023092008234238634,0.013220697420014624,-0.002625403473029257,-0.006093438654308041,0.005513194441908251,0.0005353531761929146,-0.0017169082138379223,0.011270320528517253,0.0033979487262808914,-0.0012182013819484086,0.0020133135542812885,-0.0001750012840109424,0.00605558131372116,-0.00466513185854448,0.007192709145287191,0.0033658694630379076,-0.005213031277464859,0.0018828738210852202,-0.002600188869775163,-0.0016561954522237526,-0.002334779225198188,0.0006136095559034409,0.0007560156121458184,0.003284418222666064,-0.0018219967214485567,-0.0007127101926366814,-0.005600089079953485,-0.0014339100591562023,-0.0013555196165601425,-0.0010804162017930712,0.0015485033678172893,-0.0003788920251741566,-0.003674728379968512,0.0010220589630444829,0.00011427363409232468,0.0001153845605379104,-0.002635119734401633,-0.001361031632260831,-0.001196616733226851,0.0019071419591505422,-0.00027655446684999544,0.0018504259381434815,0.0026820503586901224,-0.0006111980639865938,0.0035619033213937948,-0.0014960493485876795,-0.001780969815810966,0.0010291687058856793,0.0019216533457938041,-0.00035388262100439404,0.0012678299040763709,0.006832457606285062,-0.0010575525656210628,-0.004175926864122008,-0.005314933880671786,-0.0024645398532185748,0.003989854560342738,-0.0007699589128158133,0.0006263416553223386,-0.0005665148648150715,0.004100839647967397,-0.002184166075726684,-0.0011264649924986982
0.04975944458642057,0.07595465660424261,0.04793196097252505,0.018365899447179167,0.05894215734065185,0.08932719462786332,-0.021550023515541635,-0.02756510401070376,-0.014565530538459676,0.027361746674941234,0.002603910794112039,0.013349641176496597,-0.02144383303094654,-0.013666259487456998,-0.015719177881316465,-0.017797260417616118,0.011793955909205539,0.026245139415804277,0.0044084390440628386,0.0024395301564364507,0.011299836634119074,-0.004058507043518238,-0.001793015030829304,0.0054756527899178925,0.0057961459261457295,0.01531014793702835,-0.0049283649200914685,-0.0035391126452205073,0.0034675274771727286,-0.0009470829969475025,-0.007050152931821929,-0.0029333592718634436,-0.0013696660554414447,-0.003312414663902399,0.001323111891922211,-0.00021781589002461068,-0.0015079338056799838,-0.0037950258565382067,0.001570632109356914,-0.00512146737924431,-0.0026642683150869097,-0.0014025768036102875,0.0006715278766423377,-0.003614180247242615,-0.00450702763237217,0.0013875389562899648,0.005502554370832824,-0.0024917116901529267,-0.0015535868920864054,-0.002642677120615227,0.000216403829173976,2.9810906986635692e-05,-0.00048522975023120057,-0.0008374506061335918,3.409560648165479e-05,-0.0034313427409439134,-0.00025917510854963244,-2.5947848266800664e-05,-0.0024886973228592634,-0.0007904073031188139,-0.0012346158604768555,-0.001955960838694426,-0.0010719153955102215,-0.0011556416710450264,-0.0005629698800025229,-0.0013713614286587075,-0.0001178013417332993,0.0006291640480359171,-0.0006604444851403504,0.0005125004274401879,7.984835518963008e-05,0.0017847207876706599,2.6365031575054456e-05,0.0009747146995154881,0.001006043549620724,-0.0002685141721557257,-2.0206615718527006e-05,0.00038515711110094627,-0.0001853281833036016,0.0007585072141812182
